Request Number,Date Opened,Request ,Description,Incident Address,Zip Code,Trash Hauler,Trash Route,Council District,State Plan X,State Plan Y,LONGITUDE,LATITUDE
246096,09/12/19,Trash - Curbside/Alley Missed Pickup,curb trash/miss Wednesday,"502 Brighton Pl, Nashville, TN 37205, United States",37205.0,RED RIVER,2304S,24.0,1723567.7575875,653549.628764471,-86.82936189481427,36.125911493129216
246105,09/12/19,Trash - Curbside/Alley Missed Pickup,truck drive right past trash cart on her side of street,"4808 Foley Dr, Nashville, TN 37211, United States",37211.0,RED RIVER,2405,30.0,1756852.19867062,636092.800993386,-86.71622964181836,36.07868051651565
246117,09/12/19,Trash Collection Complaint,needs a supervisor to call her.  driver picked up 2 of the 3 carts (3rd cart has sticker where they paid for service) .  Driver has been argumentative in the past. 678-656-8024,"337 Margo Ln, Nashville, TN 37211, United States",37211.0,RED RIVER,3405,30.0,1760831.40012924,633456.00091875,-86.70270017036991,36.071516528371625
246122,09/12/19,Trash - Curbside/Alley Missed Pickup,Curb trash/missed Wednesday.,"218 KENSINGTON PARK, 37215",37215.0,RED RIVER,3304S,34.0,1723285.00096659,647024.810384335,-86.8301318903763,36.10798174074623
246133,09/12/19,Trash Collection Complaint,CALLER SAYS THAT THE DRIVER IS ROUGH WITH THE CARTS CAUSING DAMAGE TO THEM. HE ALSO SAYS THAT THE CARTS ARE OFTEN THROWN ABOUT AND NOT PLACED BACK WHERE THEY ARE SERVICED FROM.,"2812 Desplane Dr, Nashville, TN 37217, United States",37217.0,RED RIVER,4503,29.0,1782895.46739998,634989.847151248,-86.62807619803839,36.0761420653187
246150,09/12/19,Trash - Curbside/Alley Missed Pickup,MISSED ALL...THERE AREA ABOUT 10 RESIDENTS AND 10 CARTS,"505 Brighton Pl, Nashville, TN 37205, United States",37205.0,RED RIVER,2304S,24.0,1723268.67225455,653441.002858486,-86.83037145450706,36.12560614034457
246222,09/12/19,Trash - Curbside/Alley Missed Pickup,MISSED...,"1208 Tyne Blvd, Nashville, TN 37215, United States",37215.0,RED RIVER,3303,34.0,1729921.80122649,637201.600087022,-86.80739087538913,36.08115049480434
246223,09/12/19,Trash Collection Complaint,"Backdoor/trash again, not getting emptied Wednesday's.","857 Belton Dr, Nashville, TN 37205, United States",37205.0,RED RIVER,1305,23.0,1703637.82844388,653321.45025014,-86.89683565404881,36.12480189218753
246233,09/12/19,Trash - Curbside/Alley Missed Pickup,trash/miss two weeks {Wednesday} out by 7:00 a.m.,"1302 Tyne Blvd, Nashville, TN 37215, United States",37215.0,RED RIVER,3303,34.0,1729365.00045669,637280.8018597,-86.80927731833803,36.08135542508427
246235,09/12/19,Trash - Curbside/Alley Missed Pickup,MISSED.,"4812 Trousdale Dr, Nashville, TN 37220, United States",37220.0,RED RIVER,2403,26.0,1744275.40001543,635118.401130301,-86.75876310768638,36.07574352309406
246259,09/12/19,Trash - Curbside/Alley Missed Pickup,MISSED...,"208 Flint Ridge Ct, Nashville, TN 37189, United States",37189.0,RED RIVER,3201,3.0,1728655.8034683,694494.689079122,-86.81328623547486,36.23849980554975
246262,09/12/19,Trash - Curbside/Alley Missed Pickup,curb trash/missed Thursday,"2208 White Ave, Nashville, TN 37204, United States",37204.0,METRO,9404,17.0,1739510.71864687,655014.762621107,-86.77541928488483,36.13029516228279
246273,09/12/19,Trash - Curbside/Alley Missed Pickup,trash/missed ALLEY {unit-C} Wednesday,"926 32nd Ave N, Nashville, TN 37209, United States",37209.0,WASTE IND,3307,21.0,1725160.20078433,666829.600885428,-86.82434875182213,36.16242725148533
246290,09/12/19,Trash - Curbside/Alley Missed Pickup,missed pickup {curb Thursday} again,"2611 12th Ave S, Nashville, TN 37204, United States",37204.0,METRO,9403,18.0,1735127.40135282,652480.600730372,-86.79019245196561,36.12323769681341
246291,09/12/19,Trash - Curbside/Alley Missed Pickup,The collector was on adjacent court at 4:20 pm (Richmar Court) I saw him back up like he was coming to my location but instead drove down Richmar Drive missing my trash bin. i would appreciate him being dispatched while in the area as my bin in full.,"543 Richmar Dr, Nashville, TN 37211, United States",37211.0,RED RIVER,2403,26.0,1744449.1510205,636430.397628002,-86.75820956288017,36.0793512306384
246297,09/12/19,Trash - Curbside/Alley Missed Pickup,"trash/missed Wednesday, sit's on the Beacon Dr, 37215. Curb","4001 Harding Pl, Nashville, TN 37215, United States",37215.0,RED RIVER,3301,34.0,1718596.20101458,641479.200249525,-86.84584195689908,36.09263804451621
246327,09/12/19,Trash - Curbside/Alley Missed Pickup,My trash hasn?t been picked up today. It? been more than five times.,4936 Hopedale Dr,37211.0,RED RIVER,2405,30.0,1756891.39984782,633517.601637914,-86.71603322931888,36.07160729487635
246328,09/12/19,Trash - Backdoor,"Did not pick up on Wednesday can someone come today?
See picture to see where trash can is located.  Not in a locked area.","333 Jocelyn Hollow Cir, Nashville, TN 37205, United States",37205.0,RED RIVER,1301,23.0,1704518.1484362,646312.802405456,-86.89363832674836,36.10557190873549
246339,09/12/19,Trash - Curbside/Alley Missed Pickup,My trash was not picked up today and the bin was out (recycle got picked up and it was right next to the trash bin.),"1017 Bate Ave, Nashville, TN 37204, United States",37204.0,METRO,9401,17.0,1736010.54880625,655462.93154865,-86.78728350174083,36.13144948519902
246343,09/12/19,Trash - Backdoor,This is at least the 6th time my trash has not been picked up. I either have to wait 2 or 3 weeks until they decide to come back and pick it up or send in a complaint to have it picked up. Will you please ask a supervisor to find out why this continues to happen and have him or her call me? I have back door service with a letter from my doctor because I have cancer. Please find out why this continues to be such a problem. Thank you.,"6649 Beacon Ln, Nashville, TN 37209, United States",37209.0,RED RIVER,4205,20.0,1705105.80181842,658387.201646048,-86.89202164006927,36.13875383579057
246367,09/13/19,Trash - Curbside/Alley Missed Pickup,"It appeared most of the trash cans on my street had not been picked up at 5 PM yesterday.  Several of them left their cans out today, including my household.  Thanks for coming to pick up!","509 Radnor St, Nashville, TN 37211, United States",37211.0,METRO,9408,16.0,1748240.19809366,645763.20169456,-86.74562141241888,36.10506804896114
246399,09/13/19,Trash - Curbside/Alley Missed Pickup,cart still out on dewees,"2806 Vaulx Ln, Nashville, TN 37204, United States",37204.0,METRO,9404,17.0,1738101.05927424,652294.898237935,-86.78011915480975,36.12279311886754
246406,09/13/19,Trash - Curbside/Alley Missed Pickup,Missed trash- the whole street was missed,"451 Kinhawk Dr, Nashville, TN 37211, United States",37211.0,RED RIVER,4403,4.0,1755831.55325142,618005.008598005,-86.71923361949679,36.02897298785697
246411,09/13/19,Trash - Curbside/Alley Missed Pickup,MISSED...SAYS HERS WAS THE ONLY CART MISSED.,"4137 Partner Way, Nashville, TN 37211, United States",37211.0,RED RIVER,1403,26.0,1759179.96619522,641275.756211746,-86.70847957321597,36.09296447813472
246445,09/13/19,Trash - Curbside/Alley Missed Pickup,Dumpster on curb night before. No pick up,"805 N Graycroft Ave, Nashville, TN 37115, United States",37115.0,RED RIVER,3412,8.0,1753295.99831496,707319.398800264,-86.73006161729953,36.27426078449854
246447,09/13/19,Trash Collection Complaint,RESIDENT SAYS THE LAST COUPLE OF TIMES THE TRASH WAS PICKED UP THE CARTS WERE LEFT HALF FULL. HE WANTS TO MAKE SURE THAT DOESN'T HAPPEN AGAIN TODAY.,"4052 Calumet Dr, Nashville, TN 37013, United States",37013.0,RED RIVER,3504,33.0,1786153.08502725,630963.56510058,-86.61696699192858,36.06513880446745
246453,09/13/19,Trash Collection Complaint,RESIDENT SAYS FOR THE PAST 2 WEEKS THE TRASH TRUCK HAS RIDDEN RIGHT PAST HIS CART WITHOUT SERVICING IT. HE HAS 2 WEEKS OF TRASH THAT NEEDS TO BE PICKED UP.,"435 Kinhawk Dr, Nashville, TN 37211, United States",37211.0,RED RIVER,4403,4.0,1756653.25828633,617952.741680913,-86.71645346131021,36.028845967035465
246459,09/13/19,Trash - Curbside/Alley Missed Pickup,Normal pickup is Thursday for our street. The whole street was missed,"250 Dupont Ave, Nashville, TN 37115, United States",37115.0,RED RIVER,3414,9.0,1759944.19820042,704387.999237344,-86.70743706955443,36.26634284400341
246469,09/13/19,Trash - Curbside/Alley Missed Pickup,"2 weeks in row, curb {out by 7:00 a.m.} Tuesday","1400 14TH AVE N, 37208",37208.0,WASTE IND,3207,21.0,1731809.80163054,670747.201624885,-86.80193203391181,36.1733402325182
246481,09/13/19,Trash - Curbside/Alley Missed Pickup,Hey its me again. Sad that I have to ask each week to get my trash picked up. It would really be nice to have one week where you guys did your job. One can only hope.,"110 GEORGE L DAVIS BLVD, 37203",37203.0,Metro,,19.0,1735557.00161413,664655.200966765,-86.78907025776275,36.15668981081328
246488,09/13/19,Trash - Backdoor,"Backdoor/missed again, Wednesday. {trash}","3946 Woodlawn Dr, Nashville, TN 37205, United States",37205.0,RED RIVER,2302,24.0,1721203.98062257,653208.39984099,-86.83735557504501,36.12491887528747
246491,09/13/19,Trash - Curbside/Alley Missed Pickup,"Neighbors trash also not collected. Especially during these hot days, all these trash bins sitting on the roadside, really not a good look or smell.","601 Idlewild Ave, Nashville, TN 37115, United States",37115.0,RED RIVER,3414,9.0,1760030.59869515,700859.198745431,-86.70705752597983,36.256651509984216
246502,09/13/19,Trash - Curbside/Alley Missed Pickup,elderly has to pay someone to push to curb/trash unit-A,"2111 Lyle Ct, Nashville, TN 37210, United States",37210.0,RED RIVER,4303,16.0,1751250.95772267,652538.560771026,-86.73560219274373,36.12374216680887
246526,09/13/19,Trash - Curbside/Alley Missed Pickup,Missed trash- the whole Cul-de-sac,"3817 Abbott Martin Rd, Nashville, TN 37215, United States",37215.0,RED RIVER,2303,34.0,1720110.00044852,647671.500199443,-86.84089857593091,36.109683691301136
246529,09/13/19,Trash - Curbside/Alley Missed Pickup,my neighbor and the house across the street still have their trash cans by the road also.  This is at least  the 3rd time the trash hasn't been picked up on the scheduled Tuesday.  One time they did pick it up on Wednesday.,"1110 Saunders Ave, Nashville, TN 37115, United States",37115.0,RED RIVER,3214,8.0,1753651.99866784,698715.800030299,-86.7286366644173,36.25063541187756
246532,09/13/19,Trash Collection Complaint,"For the last several weeks, the trash truck driver has been quiet rough with the trash cans but somewhat destructive with our property. Several weeks now many of us have to retrieve our trash cans out of the street as well as  them being turned over. Today the driver slammed my can down really hard, sent the can flying then he ran over it. The driver doesn?t wait for the items to fall from the can but flips it up and them back down with no hesitation to allow all the trash bags to travel from the bottom of the can. I have picked up trash for weeks now that falls from the truck while he is picking up my trash. The truck appears to be too full so when he adds items  many items fall off the truck. I just recommend the driver receive additional training. I realize the city will replace damaged trash cans but it is at us taxpayers expense. If you need more information, I can reach me at 901-494-8518.  Thanks for any assistance  Patsy Burns","2521 PENNINGTON BEND RD, 101, 37214",37214.0,RED RIVER,1501,15.0,1761362.5680663,693212.448253989,-86.70235397123277,36.23567335897895
246576,09/13/19,Trash - Curbside/Alley Missed Pickup,Our trash pick-up day is Thursday. There are several carts out at the curb - most of which were put out by myself and neighbors on Wednesday evening. We are now at 11:00 Friday and there has been no sign of a trash truck.,"223 Largo Dr, Nashville, Tennessee, 37211",37211.0,,,30.0,1760560.33005381,638010.213658189,-86.70372818176556,36.08402149291695
246585,09/13/19,Trash - Curbside/Alley Missed Pickup,cart still out,"412 Benzing Rd, Nashville, TN 37013, United States",37013.0,RED RIVER,4404,31.0,1763455.39961757,624024.800414658,-86.69359532726688,36.04566053545515
246602,09/13/19,Trash - Curbside/Alley Missed Pickup,Entire alley/missed Thursday.,"2220 White Ave, Nashville, TN 37204, United States",37204.0,METRO,9404,17.0,1739588.56299147,654722.282382774,-86.77514784974835,36.12949343482954
246638,09/13/19,Trash - Curbside/Alley Missed Pickup,"Put out on time, missed pickup.","4958 Hopedale Dr, Nashville, TN 37211, United States",37211.0,RED RIVER,2405,30.0,1756896.19833627,632732.00102373,-86.71599754539788,36.06944936324245
246650,09/13/19,Damage to Property,"Trash truck hit customer car that was parked on the street in front of this address, yesterday at 8:30 AM.  Callers has the incident on video from his home security camera.","2044 Lombardia Ln, Nashville, TN 37115, United States",37115.0,RED RIVER,3414,9.0,1762822.55913058,702023.949203786,-86.69761662455558,36.25990593407527
246718,09/13/19,Trash - Curbside/Alley Missed Pickup,Missed trash,"104 Jay St, Nashville, TN 37210, United States",37210.0,WASTE IND,4406,16.0,1749526.36910803,650903.750147561,-86.74139946990864,36.11921569302527
246757,09/13/19,Trash - Curbside/Alley Missed Pickup,"Trash/missed Thursday,","1074 GRANBERY PARK DR, 37027",37027.0,RED RIVER,2401,4.0,1744320.39895393,623560.977531595,-86.75830781363773,36.0439965099117
246776,09/13/19,Damage to Property,"The garbage collectors or recyclers, I?m not sure which one, damaged my mailbox again ! All dented and door won?t close","136 Woodmont Blvd, Nashville, Tennessee, 37205",37205.0,RED RIVER,2303,24.0,1719084.67116175,652064.758428203,-86.84449788449164,36.121727366883775
246787,09/13/19,Trash - Curbside/Alley Missed Pickup,been a month since pickup,"3134 Long Blvd, Nashville, TN 37203, United States",37203.0,METRO,9304,21.0,1726493.59090382,660740.716771353,-86.81965916178639,36.14573247548228
246792,09/13/19,Trash - Backdoor,"backdoor/trash missed again, Tuesday","2645 Old Buena Vista Rd, Nashville, TN 37218, United States",37218.0,RED RIVER,3202,2.0,1728315.25146299,683714.559643596,-86.81413687985143,36.20888066473381
246795,09/13/19,Trash - Curbside/Alley Missed Pickup,the trash can is off Natchez trace. thank you,"2800 Acklen Ave, Nashville, TN 37212, United States",37212.0,METRO,9301,18.0,1728911.53637241,657274.605315572,-86.81137279919407,36.13626673169628
246854,09/13/19,Trash - Backdoor,Backdoor/trash missed Friday UNIT-A,"3110 Lebanon Pike, Nashville, TN 37214, United States",37214.0,RED RIVER,1505,14.0,1778640.19950166,673206.400242844,-86.64332547535749,36.18104526089967
246857,09/13/19,Trash Collection Complaint,TRASH WAS MISSED AGAIN...,"3400 Lanawood Ct, Nashville, TN 37217, United States",37217.0,RED RIVER,3501,29.0,1788533.28964213,640253.090480497,-86.6091094453002,36.09069802536548
246858,09/13/19,Trash - Curbside/Alley Missed Pickup,Trash/missed Friday/Metro did not pickup. ALLEY,"1223 Chester Ave, Nashville, TN 37206, United States",37206.0,METRO,9502,7.0,1750775.80843534,678564.598238197,-86.73787537750714,36.19522358541149
246865,09/13/19,Trash - Curbside/Alley Missed Pickup,HALF OF ONE OF THE TRASH CARTS WAS NOT EMPTIED.,"2892 Lera Jones Dr, Nashville, TN 37013, United States",37013.0,RED RIVER,3505,29.0,1786199.39786114,635003.201789828,-86.61689645086508,36.07623647803476
246867,09/13/19,Trash - Curbside/Alley Missed Pickup,Missed trash- whole street missed,"1004 Trevino Pl, Antioch, Tennessee, 37013",37013.0,,,29.0,1785872.19833276,636813.419190771,-86.61804233249164,36.08120345992798
246875,09/13/19,Trash - Curbside/Alley Missed Pickup,1122 & 1124 address not pickup Trash/Friday curb,"1122 Cahal Ave, Nashville, TN 37206, United States",37206.0,METRO,9502,7.0,1750138.61863799,678936.598829267,-86.74004428820444,36.19623221232303
246877,09/13/19,Trash - Backdoor,Missed backdoor pickup,"6813 Cloudland Dr, Nashville, TN 37205, United States",37205.0,RED RIVER,1303,23.0,1705285.80152995,637482.399716148,-86.89076772126796,36.081334699530935
246878,09/13/19,Trash Collection Complaint,"Has to call in each week, for trash/missed Friday. Curb {upset caller wants a call back from supervisor asap}","606 Delaware Ave, Nashville, TN 37115, United States",37115.0,RED RIVER,3512,9.0,1761354.6767789,704865.918793284,-86.70266442353082,36.26768352216402
